Number of Blanks,Rank,Name,Platform,Console,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
0,6732,Grandia,PS,PS,1999,Role-Playing,Ubisoft,0.14,0.09,0,0.02,0.25
0,6733,TV Superstars,PS3,PS3,2010,Misc,Sony Computer Entertainment,0.07,0.13,0,0.05,0.25
0,6734,Armored Core 4,X360,X360,2007,Simulation,505 Games,0.19,0.01,0.03,0.02,0.25
0,6735,F1 2000,PS,PS,2000,Racing,Electronic Arts,0.14,0.09,0,0.02,0.25
0,6736,Littlest Pet Shop: Country Friends,DS,DS,2009,Simulation,Electronic Arts,0.23,0,0,0.02,0.25
0,6737,Dood's Big Adventure,Wii,Wii,2010,Platform,THQ,0.22,0.01,0,0.02,0.25
0,6738,Pirates of the Caribbean: The Legend of Jack Sparrow,PS2,PS2,2006,Adventure,Ubisoft,0.12,0.09,0,0.03,0.25
0,6739,We Love Golf!,Wii,Wii,2007,Sports,Capcom,0.2,0.01,0.03,0.02,0.25
0,6740,WRC: World Rally Championship,PS2,PS2,2001,Racing,Sony Computer Entertainment,0.12,0.09,0,0.03,0.25
0,6741,"Ed, Edd n Eddy: The Mis-Edventures",GC,GC,2005,Platform,Midway Games,0.19,0.05,0,0.01,0.25
0,6742,Cars: Mater-National Championship,PS2,PS2,2007,Racing,THQ,0.12,0.09,0,0.03,0.25
0,6743,Dreamworks Madagascar Kartz,X360,X360,2009,Racing,Activision,0.14,0.09,0,0.02,0.25
0,6744,Harry Potter and the Order of the Phoenix,PS3,PS3,2007,Action,Electronic Arts,0.18,0.04,0,0.03,0.25
0,6745,Anno 2205,PC,PC,2015,Strategy,Ubisoft,0.02,0.22,0,0.01,0.25
0,6746,Dune 2000,PS,PS,1999,Strategy,Electronic Arts,0.14,0.09,0,0.02,0.25
0,6747,Cradle of Rome,DS,DS,2008,Puzzle,Rising Star Games,0.06,0.16,0,0.03,0.25
0,6748,Monster Hunter G,Wii,Wii,2009,Role-Playing,Capcom,0,0,0.25,0,0.25
0,6749,Fuel,PS3,PS3,2009,Racing,Codemasters,0.08,0.12,0,0.05,0.25
0,6750,Hasbro Family Game Night 3,PS3,PS3,2010,Misc,Electronic Arts,0.18,0.04,0,0.03,0.25
0,6751,Pro Evolution Soccer 2014,X360,X360,2013,Action,Konami Digital Entertainment,0.06,0.16,0,0.03,0.25
0,6752,Project Overkill,PS,PS,1996,Shooter,Konami Digital Entertainment,0.14,0.09,0,0.02,0.25
0,6753,Jumping Flash! 2,PS,PS,1996,Platform,Sony Computer Entertainment,0.05,0.03,0.15,0.02,0.25
0,6754,Nickelodeon Party Blast,GC,GC,2002,Misc,Atari,0.19,0.05,0,0.01,0.25
0,6755,SBK Superbike World Championship,PS3,PS3,2008,Racing,Black Bean Games,0.12,0.11,0,0.02,0.25
0,6756,Final Fantasy XI: Chains of Promathia,PS2,PS2,2004,Role-Playing,Square Enix,0.12,0.09,0,0.03,0.25
0,6757,Choro Q2,PS,PS,1997,Racing,Takara,0,0,0.23,0.02,0.25
0,6758,Disney's A Christmas Carol,DS,DS,2009,Adventure,Disney Interactive Studios,0.22,0.01,0,0.02,0.25
0,6759,Butt Ugly Martians: B.K.M. Battles,GBA,GBA,2002,Action,Vivendi Games,0.18,0.07,0,0,0.25
0,6760,Major League Baseball 2K7,PS3,PS3,2007,Sports,Spike,0.23,0,0,0.02,0.25
0,6761,X-Men Legends II: Rise of Apocalypse,GC,GC,2005,Role-Playing,Activision,0.19,0.05,0,0.01,0.25
0,6762,Sorry! / Aggravation / Scrabble Junior,GBA,GBA,2005,Misc,Zoo Digital Publishing,0.18,0.07,0,0,0.25
0,6763,Driver '76,PSP,PSP,2007,Racing,Ubisoft,0.03,0.14,0,0.08,0.25
0,6764,Turning Point: Fall of Liberty,PS3,PS3,2008,Shooter,Codemasters,0.21,0.01,0,0.02,0.25
0,6765,NBA Courtside 2002,GC,GC,2002,Sports,Nintendo,0.19,0.05,0,0.01,0.25
0,6766,How to Train Your Dragon 2,3DS,3DS,2014,Adventure,Little Orbit,0.04,0.19,0,0.02,0.25
0,6767,The Adventures of Tintin: The Game,X360,X360,2011,Action,Ubisoft,0.07,0.14,0,0.03,0.25
0,6768,Classic NES Series: Excitebike,GBA,GBA,2004,Racing,Nintendo,0.11,0.04,0.1,0.01,0.25
0,6769,Classic NES Series: Xevious,GBA,GBA,2004,Shooter,Nintendo,0.08,0.03,0.12,0.01,0.25
0,6770,Avatar: The Last Airbender - Into the Inferno,PS2,PS2,2008,Adventure,THQ,0.12,0.09,0,0.03,0.25
0,6771,Disney's Planes,DS,DS,2013,Simulation,Disney Interactive Studios,0.13,0.1,0,0.02,0.25
0,6772,Dora the Explorer: Journey to the Purple Planet,PS2,PS2,2005,Adventure,Global Star,0.12,0.09,0,0.03,0.24
0,6773,Tales of Hearts,DS,DS,2008,Role-Playing,Namco Bandai Games,0,0,0.24,0,0.24
0,6774,Digimon World: Data Squad,PS2,PS2,2006,Role-Playing,Namco Bandai Games,0.12,0.09,0,0.03,0.24
0,6775,Dynasty Warriors 7,X360,X360,2011,Action,Tecmo Koei,0.16,0.07,0,0.02,0.24
0,6776,Catz,GBA,GBA,2005,Simulation,Ubisoft,0.18,0.06,0,0,0.24
0,6777,Jikkyou Powerful Pro Yakyuu 2001,PS,PS,2001,Sports,Konami Digital Entertainment,0,0,0.23,0.02,0.24
0,6778,Transformers: War for Cybertron (DS Version),DS,DS,2010,Shooter,Activision,0.22,0.01,0,0.02,0.24
0,6779,Mega Man X Collection,PS2,PS2,,Misc,Unknown,0.12,0.09,0,0.03,0.24
0,6780,Trials Fusion,XOne,XOne,2014,Racing,Ubisoft,0.12,0.1,0,0.02,0.24
0,6781,LEGO Ninjago: Shadow of Ronin,PSV,PSV,2015,Action,Warner Bros. Interactive Entertainment,0.03,0.16,0,0.05,0.24
0,6782,Avalon Code,DS,DS,2008,Role-Playing,Rising Star Games,0.11,0,0.12,0.01,0.24
0,6783,That's So Raven: Psychic on the Scene,DS,DS,2006,Adventure,Disney Interactive Studios,0.23,0,0,0.02,0.24
0,6784,Monster Jam: Path of Destruction,PS3,PS3,2010,Racing,Activision,0.21,0.02,0,0.02,0.24
0,6785,Tongari Boushi to Oshare na Mahou Tsukai,DS,DS,2011,Action,Konami Digital Entertainment,0,0,0.24,0,0.24
0,6786,Panzer General,PS,PS,1995,Strategy,Mindscape,0.14,0.09,0,0.02,0.24
0,6787,Broken Sword: Shadow of the Templars - The Director's Cut,Wii,Wii,2009,Adventure,Ubisoft,0.12,0.1,0,0.02,0.24
0,6788,Gallop Racer (JP),PS,PS,1996,Sports,Tecmo Koei,0.04,0.03,0.16,0.02,0.24
0,6789,Spawn the Eternal,PS,PS,1997,Action,Sony Computer Entertainment,0.14,0.09,0,0.02,0.24
0,6790,MLB,PSP,PSP,2005,Sports,Sony Computer Entertainment,0.23,0,0,0.02,0.24
0,6791,Army Men: Sarge's Heroes 2,PS,PS,2000,Shooter,3DO,0.14,0.09,0,0.02,0.24
0,6792,Command & Conquer 3: Kane's Wrath,X360,X360,2008,Strategy,Electronic Arts,0.16,0.06,0,0.02,0.24
0,6793,Dreamcast Collection,X360,X360,2011,Misc,Sega,0.16,0.07,0,0.02,0.24
0,6794,Madden NFL 13,WiiU,WiiU,2012,Sports,Electronic Arts,0.22,0,0,0.02,0.24
0,6795,Corpse Party: Blood Drive,PSV,PSV,2014,Adventure,Marvelous Interactive,0.11,0.03,0.06,0.05,0.24
0,6796,Homefront,PC,PC,2011,Shooter,THQ,0.11,0.1,0,0.03,0.24
0,6797,Disney Stitch Jam,DS,DS,2009,Misc,Disney Interactive Studios,0.08,0,0.16,0,0.24
0,6798,Bakugan: Battle Brawlers,X360,X360,2009,Action,Activision,0.2,0.02,0,0.02,0.24
0,6799,Britney's Dance Beat,PS2,PS2,2002,Misc,THQ,0.12,0.09,0,0.03,0.24
0,6800,Guitar Freaks,PS,PS,1999,Simulation,Konami Digital Entertainment,0,0,0.23,0.02,0.24
0,6801,World Soccer Winning Eleven 7,PS2,PS2,2003,Sports,Konami Digital Entertainment,0.12,0.09,0,0.03,0.24
0,6802,Ace Combat: Assault Horizon Legacy,3DS,3DS,2011,Simulation,Namco Bandai Games,0.1,0.06,0.08,0.01,0.24
0,6803,Cabela's Outdoor Adventures (2009),X360,X360,2009,Sports,Activision Value,0.23,0,0,0.02,0.24
0,6804,SRS: Street Racing Syndicate,XB,XB,2004,Racing,Namco Bandai Games,0.18,0.05,0,0.01,0.24
0,6805,Namco Tennis Smash Court,PS,PS,1995,Sports,Sony Computer Entertainment,0,0,0.23,0.02,0.24
0,6806,Vexx,PS2,PS2,2003,Platform,Acclaim Entertainment,0.12,0.09,0,0.03,0.24
0,6807,The Incredible Hulk,DS,DS,2008,Action,Sega,0.22,0,0,0.02,0.24
0,6808,BioShock 2,PC,PC,,Shooter,Take-Two Interactive,0.02,0.19,0,0.04,0.24
0,6809,Marvel vs. Capcom Origins,PS2,PS2,2006,Fighting,Capcom,0.11,0.08,0.02,0.03,0.24
0,6810,Pro Yaky? Spirits 2011,PSP,PSP,2011,Sports,Konami Digital Entertainment,0,0,0.24,0,0.24
0,6811,Imagine: Teacher Class Trip,DS,DS,2009,Adventure,Ubisoft,0.1,0.12,0,0.02,0.24
0,6812,TimeSplitters: Future Perfect,PS2,PS2,2005,Shooter,Electronic Arts,0.12,0.09,0,0.03,0.24
0,6813,Final Fantasy Fables: Chocobo Tales,DS,DS,2006,Adventure,Ubisoft,0.11,0.01,0.12,0.01,0.24
0,6814,Harvest Moon: Magical Melody,GC,GC,2005,Simulation,Ubisoft,0.19,0.05,0,0.01,0.24
0,6815,Genma Onimusha,XB,XB,2002,Action,Capcom,0.14,0.04,0.05,0.01,0.24
0,6816,DK: King of Swing,GBA,GBA,2005,Platform,Nintendo,0.17,0.06,0,0,0.24
0,6817,K-1 Revenge,PS,PS,1997,Fighting,Xing Entertainment,0.04,0.03,0.16,0.02,0.24
0,6818,G-Police,PS,PS,1997,Action,Psygnosis,0.13,0.09,0,0.02,0.24
0,6819,Pure Futbol,PS3,PS3,2010,Sports,Ubisoft,0.06,0.13,0,0.05,0.24
0,6820,Spider-Man: Shattered Dimensions,Wii,Wii,2010,Action,Activision,0.13,0.09,0,0.02,0.24
0,6821,Corvette,XB,XB,2003,Racing,TDK Mediactive,0.18,0.05,0,0.01,0.24
0,6822,Atelier Meruru: Alchemist of Arland 3,PS3,PS3,2011,Role-Playing,Nippon Ichi Software,0.05,0,0.18,0.01,0.24
0,6823,AC/DC LIVE: Rock Band Track Pack,PS3,PS3,2008,Misc,MTV Games,0.21,0.01,0,0.02,0.24
0,6824,Deca Sports 3,Wii,Wii,2010,Sports,Hudson Soft,0.15,0.07,0,0.02,0.24
0,6825,Harry Potter and the Goblet of Fire,DS,DS,2005,Action,Electronic Arts,0.21,0.02,0,0.02,0.24
0,6826,Midway Arcade Treasures: Extended Play,PSP,PSP,2005,Misc,Midway Games,0.21,0.01,0,0.02,0.24
0,6827,F1 2015,XOne,XOne,2015,Racing,Codemasters,0.08,0.15,0,0.02,0.24
0,6828,Skylanders SWAP Force,3DS,3DS,2013,Platform,Activision,0.1,0.12,0,0.02,0.24
0,6829,Bass Pro Shops: The Hunt,Wii,Wii,2010,Sports,XS Games,0.23,0,0,0.02,0.24
0,6830,"What Did I Do to Deserve This, My Lord!? 2",PSP,PSP,2008,Role-Playing,Nippon Ichi Software,0.05,0,0.18,0.01,0.24
0,6831,Boogie SuperStar,Wii,Wii,2008,Misc,Electronic Arts,0.2,0.02,0,0.02,0.24
0,6832,Burnout 2: Point of Impact,XB,XB,2003,Racing,Acclaim Entertainment,0.18,0.05,0,0.01,0.24
0,6833,Rock Band Track Pack Volume 1,Wii,Wii,2008,Misc,MTV Games,0.17,0.05,0,0.02,0.24
0,6834,Singularity,PS3,PS3,,Shooter,Unknown,0.17,0.04,0.01,0.03,0.24
0,6835,Super Monkey Ball Deluxe,PS2,PS2,2005,Misc,Sega,0.12,0.09,0,0.03,0.24
0,6836,Street Fighter X Tekken,PSV,PSV,2012,Fighting,Capcom,0.14,0.05,0.01,0.04,0.24
0,6837,Kill.Switch,XB,XB,2003,Shooter,Namco Bandai Games,0.18,0.05,0,0.01,0.24
0,6838,Ben 10 Ultimate Alien: Cosmic Destruction,PSP,PSP,2010,Platform,D3Publisher,0.1,0.09,0,0.05,0.24
0,6839,Metro 2033,PC,PC,2010,Shooter,THQ,0,0.19,0,0.05,0.24
0,6840,Peter Jackson's King Kong: The Official Game of the Movie,GC,GC,2005,Action,Ubisoft,0.19,0.05,0,0.01,0.24
0,6841,Stella Glow,3DS,3DS,2015,Role-Playing,Atlus,0.16,0.01,0.05,0.02,0.24
0,6842,Dancing With The Stars,Wii,Wii,2007,Misc,Activision,0.22,0,0,0.02,0.24
0,6843,Summon Night 3,PS2,PS2,2003,Role-Playing,Banpresto,0,0,0.24,0,0.24
0,6844,Pro Yaky? Spirits 2010,PSP,PSP,2010,Sports,Konami Digital Entertainment,0,0,0.24,0,0.24
0,6845,The Simpsons: Road Rage,GC,GC,2001,Racing,Electronic Arts,0.19,0.05,0,0.01,0.24
0,6846,Megamind: Mega Team Unite,Wii,Wii,2010,Adventure,THQ,0.16,0.06,0,0.02,0.24
0,6847,PDC World Championship Darts 2008,Wii,Wii,2008,Sports,Oxygen Interactive,0.02,0.21,0,0.01,0.24
0,6848,Jissen Pachi-Slot Hisshouhou! Hokuto no Ken SE,PS2,PS2,2006,Misc,Sega,0,0,0.24,0,0.24
0,6849,Azurik: Rise of Perathia,XB,XB,2001,Action,Microsoft Game Studios,0.18,0.05,0,0.01,0.24
0,6850,Luminous Arc,DS,DS,2007,Role-Playing,Rising Star Games,0.16,0,0.06,0.01,0.24
0,6851,All Grown Up!: Game Boy Advance Video Volume 1,GBA,GBA,2004,Misc,N/A,0.17,0.06,0,0,0.24
0,6852,The Lord of the Rings: Aragorn's Quest,Wii,Wii,2010,Action,Warner Bros. Interactive Entertainment,0.17,0.05,0,0.02,0.24
0,6853,Dragon Ball Z: Sagas,XB,XB,2005,Fighting,Atari,0.18,0.05,0,0.01,0.24
0,6854,Paws & Claws: Pet Resort,DS,DS,2008,Simulation,THQ,0.22,0,0,0.02,0.24
0,6855,Grand Slam Tennis 2,PS3,PS3,2012,Sports,Electronic Arts,0.09,0.11,0,0.04,0.24
0,6856,Sakura Wars: Atsuki Chishio Ni,PS2,PS2,2003,Role-Playing,Sega,0,0,0.24,0,0.24
0,6857,Ms. Pac-Man: Maze Madness / Pac-Man World,GBA,GBA,2005,Puzzle,Namco Bandai Games,0.17,0.06,0,0,0.24
0,6858,NHRA Championship Drag Racing,PS2,PS2,2005,Racing,ValuSoft,0.12,0.09,0,0.03,0.24
0,6859,The Price is Right 2010 Edition,Wii,Wii,2009,Misc,Ubisoft,0.22,0,0,0.02,0.24
0,6860,Monster Jam,PS2,PS2,2007,Racing,Activision,0.12,0.09,0,0.03,0.24
0,6861,Valhalla Knights,PSP,PSP,2006,Role-Playing,Rising Star Games,0.15,0,0.07,0.01,0.24
0,6862,Harvest Moon: Another Wonderful Life,GC,GC,2004,Role-Playing,Marvelous Interactive,0.19,0.05,0,0.01,0.24
0,6863,NBA Live 10,PSP,PSP,2009,Sports,Electronic Arts,0.21,0,0.01,0.02,0.24
0,6864,The Godfather (US & Others sales),X360,X360,2006,Action,Electronic Arts,0.2,0.02,0,0.02,0.24
0,6865,Jikkyou Powerful Pro Yakyuu 15,PS2,PS2,2008,Sports,Konami Digital Entertainment,0,0,0.24,0,0.24
0,6866,MX vs. ATV Reflex,PSP,PSP,2009,Racing,THQ,0.18,0.03,0,0.03,0.24
0,6867,Bakugan: Battle Brawlers,PS3,PS3,2009,Action,Activision,0.19,0.03,0,0.02,0.24
0,6868,Front Line,2600,Atari2600,1981,Action,Taito,0.22,0.01,0,0,0.24
0,6869,Paperboy,N64,N64,1999,Action,Midway Games,0.19,0.05,0,0,0.24
0,6870,South Park: Chef's Luv Shack,N64,N64,1999,Misc,Acclaim Entertainment,0.19,0.05,0,0,0.24
0,6871,Midway's Greatest Arcade Hits Volume 1,N64,N64,2000,Misc,Midway Games,0.19,0.05,0,0,0.24
0,6872,Road Rash 64,N64,N64,1999,Racing,THQ,0.19,0.05,0,0,0.24
0,6873,Ready 2 Rumble Boxing: Round 2,N64,N64,2000,Fighting,Midway Games,0.19,0.05,0,0,0.24
0,6874,Army Men: Air Combat,N64,N64,2000,Action,3DO,0.19,0.05,0,0,0.24
0,6875,Rock Band Track Pack Volume 2,Wii,Wii,2008,Misc,MTV Games,0.21,0.02,0,0.02,0.24
0,6876,NCAA College Basketball 2K3,PS2,PS2,2002,Sports,Sega,0.12,0.09,0,0.03,0.24
0,6877,Mobile Suit Gundam Battlefield Record U.C.0081,PS3,PS3,2009,Action,Namco Bandai Games,0,0,0.24,0,0.24
0,6878,Harry Potter and the Deathly Hallows - Part 2,DS,DS,2011,Action,Electronic Arts,0.12,0.1,0,0.02,0.24
0,6879,NCAA March Madness 2004,XB,XB,2003,Sports,Electronic Arts,0.18,0.05,0,0.01,0.24
0,6880,Lucky Luke,PS,PS,1998,Platform,Ocean,0.13,0.09,0,0.02,0.24
0,6881,Fantastic 4,GC,GC,2005,Action,Activision,0.19,0.05,0,0.01,0.24
0,6882,Ashes Cricket 2009,Wii,Wii,2009,Sports,Codemasters,0,0.23,0,0.01,0.24
0,6883,Ghost Rider,PSP,PSP,2007,Action,Take-Two Interactive,0.22,0,0,0.02,0.24
0,6884,Tony Hawk's American Sk8land,GBA,GBA,2005,Sports,Activision,0.17,0.06,0,0,0.24
0,6885,Juiced 2: Hot Import Nights,DS,DS,2007,Racing,THQ,0.22,0,0,0.02,0.24
0,6886,Are You Smarter than a 5th Grader? Game Time,DS,DS,2009,Puzzle,THQ,0.22,0,0,0.02,0.24
0,6887,Amazing Adventures: The Forgotten Ruins,DS,DS,2008,Adventure,PopCap Games,0.13,0.08,0,0.02,0.24
0,6888,Densetsu no Stafi 3,GBA,GBA,2004,Platform,Nintendo,0,0,0.23,0.01,0.24
0,6889,Forsaken,PS,PS,1998,Shooter,Acclaim Entertainment,0.13,0.09,0,0.02,0.24
0,6890,Ratchet & Clank: Going Commando (JP weekly sales),PS2,PS2,2003,Action,Sony Computer Entertainment,0,0,0.24,0,0.24
0,6891,Pictionary: Ultimate Edition,PS3,PS3,2011,Misc,THQ,0.15,0.06,0,0.03,0.24
0,6892,LEGO The Hobbit,3DS,3DS,2014,Action,Warner Bros. Interactive Entertainment,0.09,0.13,0,0.02,0.24
0,6893,Samurai Warriors 4,PS4,PS4,2014,Action,Tecmo Koei,0.08,0.07,0.06,0.03,0.24
0,6894,The Hobbit,XB,XB,2003,Platform,Vivendi Games,0.18,0.05,0,0.01,0.24
0,6895,Dance Dance Revolution: Disney Channel Edition,PS2,PS2,2008,Simulation,Konami Digital Entertainment,0.12,0.09,0,0.03,0.24
0,6896,DiRT Showdown,X360,X360,2012,Racing,Codemasters,0.08,0.14,0,0.02,0.24
0,6897,Divinity II: Ego Draconis,X360,X360,2009,Role-Playing,DTP Entertainment,0.18,0.04,0,0.02,0.24
0,6898,Checkers,2600,Atari2600,1980,Misc,Atari,0.22,0.01,0,0,0.24
0,6899,Front Mission: Gun Hazard,SNES,SNES,1996,Role-Playing,SquareSoft,0,0,0.24,0,0.24
0,6900,X-Men: Destiny,X360,X360,2011,Action,Activision,0.18,0.05,0,0.02,0.24
0,6901,Hello Kitty Seasons,Wii,Wii,2010,Adventure,Namco Bandai Games,0.16,0.06,0,0.02,0.24
0,6902,Chibi-Robo! Zip Lash,3DS,3DS,2015,Platform,Nintendo,0.09,0.08,0.06,0.02,0.24
0,6903,4x4 EVO 2,XB,XB,2001,Racing,Gathering of Developers,0.18,0.05,0,0.01,0.24
0,6904,XS Airboat Racing,PS,PS,2002,Racing,XS Games,0.13,0.09,0,0.02,0.24
0,6905,Lunar: Silver Star Harmony,PSP,PSP,2009,Role-Playing,GungHo,0.19,0,0.03,0.02,0.24
0,6906,Sherlock Holmes and the Mystery of Osborne House,DS,DS,2010,Adventure,Focus Home Interactive,0.07,0.14,0,0.03,0.24
0,6907,Grand Theft Auto,GBA,GBA,2004,Action,Take-Two Interactive,0.17,0.06,0,0,0.24
0,6908,Dora the Explorer: Super Star Adventures,GBA,GBA,2004,Adventure,Game Factory,0.17,0.06,0,0,0.24
0,6909,Viva Pinata: Party Animals,X360,X360,2007,Misc,Microsoft Game Studios,0.19,0.03,0,0.02,0.24
0,6910,Scrabble (Others sales),DS,DS,2009,Puzzle,Ubisoft,0,0.24,0,0,0.24
0,6911,Asura's Wrath,X360,X360,2012,Action,Capcom,0.15,0.06,0.01,0.02,0.24
0,6912,Lego Star Wars: The Force Awakens,XOne,XOne,2016,Action,Warner Bros. Interactive Entertainment,0.12,0.1,0,0.02,0.24
0,6913,Dynasty Warriors 6 Empires,X360,X360,2009,Action,Tecmo Koei,0.16,0.02,0.04,0.02,0.24
0,6914,My Street,PS2,PS2,2003,Misc,Sony Computer Entertainment,0.12,0.09,0,0.03,0.24
0,6915,Wild 9,PS,PS,1998,Action,Interplay,0.13,0.09,0,0.02,0.24
0,6916,Shadow Hearts: Covenant,PS2,PS2,2004,Role-Playing,Midway Games,0.12,0.09,0,0.03,0.24
0,6917,Tiger Woods PGA Tour 10,PSP,PSP,2009,Sports,Electronic Arts,0.12,0.07,0,0.05,0.24
0,6918,Shrek's Carnival Craze Party Games,DS,DS,2008,Misc,Activision,0.22,0,0,0.02,0.24
0,6919,Angry Birds,PC,PC,2011,Puzzle,Focus Home Interactive,0,0.18,0,0.05,0.24
0,6920,Risen 2: Dark Waters,PS3,PS3,2012,Role-Playing,Deep Silver,0.04,0.14,0.01,0.05,0.24
0,6921,Danganronpa: Trigger Happy Havoc,PSP,PSP,,Misc,Unknown,0,0,0.24,0,0.24
0,6922,Guitar Hero Live,X360,X360,2015,Misc,Activision,0.12,0.1,0,0.02,0.24
0,6923,Game & Wario,WiiU,WiiU,2013,Misc,Nintendo,0.06,0.06,0.11,0.01,0.24
0,6924,PGA Tour 96,PS,PS,1995,Sports,Electronic Arts,0.13,0.09,0,0.02,0.24
0,6925,Onechanbara Z2: Chaos,PS4,PS4,2014,Action,Nippon Ichi Software,0.13,0.02,0.04,0.04,0.24
0,6926,Fallout 3 Game Add-On Pack: Broken Steel and Point Lookout,X360,X360,2009,Role-Playing,Bethesda Softworks,0.16,0.06,0,0.02,0.24
0,6927,Covert Ops: Nuclear Dawn,PS,PS,2000,Action,Sony Computer Entertainment,0.13,0.09,0,0.02,0.24
0,6928,DanceDanceRevolution II,Wii,Wii,,Misc,Konami Digital Entertainment,0.22,0,0,0.02,0.24
0,6929,Pictionary: Ultimate Edition,X360,X360,2011,Misc,THQ,0.16,0.05,0,0.02,0.24
0,6930,LEGO Harry Potter: Years 5-7,PSV,PSV,2012,Action,Warner Bros. Interactive Entertainment,0.09,0.1,0,0.05,0.24
0,6931,TrackMania: Build to Race,Wii,Wii,2010,Racing,Focus Home Interactive,0.1,0.11,0,0.03,0.24
0,6932,Nintendo Presents: Crossword Collection,DS,DS,2009,Puzzle,Nintendo,0,0.21,0,0.02,0.24
0,6933,Galaga: Destination Earth,PS,PS,2000,Shooter,Hasbro Interactive,0.13,0.09,0,0.02,0.24
0,6934,G.I. Joe: The Rise of Cobra,X360,X360,2009,Action,Electronic Arts,0.17,0.05,0,0.02,0.24
0,6935,Ar tonelico Qoga: Knell of Ar Ciel,PS3,PS3,2010,Role-Playing,Tecmo Koei,0.08,0.01,0.13,0.01,0.24
0,6936,FIFA World Cup Germany 2006,XB,XB,2006,Sports,Electronic Arts,0.18,0.05,0,0.01,0.24
0,6937,Polly Pocket: Super Splash Island,GBA,GBA,2003,Action,Knowledge Adventure,0.17,0.06,0,0,0.24
0,6938,God Eater 2,PSP,PSP,2013,Role-Playing,Namco Bandai Games,0,0,0.24,0,0.24
0,6939,Tony Hawk's Downhill Jam,Wii,Wii,,Sports,Activision,0.21,0,0,0.02,0.24
0,6940,Sesame Street: Elmo's Number Journey,PS,PS,1998,Misc,NewKidCo,0.13,0.09,0,0.02,0.24
0,6941,Rampage,2600,Atari2600,1988,Action,Activision,0.22,0.01,0,0,0.24
0,6942,Dark Cavern,2600,Atari2600,1981,Shooter,Mattel Interactive,0.22,0.01,0,0,0.24
0,6943,Jewels of the Tropical Lost Island,DS,DS,2010,Puzzle,Storm City Games,0.11,0.1,0,0.02,0.24
0,6944,Afro Samurai,X360,X360,2009,Action,Atari,0.16,0.05,0,0.02,0.24
0,6945,The Bureau: XCOM Declassified,X360,X360,2013,Shooter,Take-Two Interactive,0.1,0.12,0,0.02,0.24
0,6946,Sands of Destruction,DS,DS,2008,Role-Playing,Sega,0.09,0,0.13,0.01,0.24
0,6947,NASCAR 2011: The Game,Wii,Wii,2011,Racing,Activision,0.22,0,0,0.01,0.24
0,6948,Silent Hill: Book of Memories,PSV,PSV,2012,Action,Konami Digital Entertainment,0.13,0.06,0,0.04,0.24
0,6949,Lunar Knights,DS,DS,2006,Role-Playing,Konami Digital Entertainment,0.17,0.01,0.04,0.02,0.24
0,6950,The Walking Dead: Season Two,PS4,PS4,2014,Adventure,Telltale Games,0.1,0.09,0.01,0.04,0.24
0,6951,Epic Mickey 2: The Power of Two,WiiU,WiiU,2012,Action,Disney Interactive Studios,0.14,0.07,0.01,0.02,0.24
0,6952,DC Universe Online,PC,PC,2011,Role-Playing,Sony Online Entertainment,0.16,0.06,0,0.02,0.24
0,6953,NASCAR 08,PS2,PS2,2007,Racing,Electronic Arts,0.12,0.09,0,0.03,0.24
0,6954,Madagascar: Escape 2 Africa,PS3,PS3,2008,Action,Activision,0.12,0.08,0,0.04,0.23
0,6955,New Carnival Games,DS,DS,2010,Misc,Take-Two Interactive,0.16,0.05,0,0.02,0.23
0,6956,Need For Speed: Undercover,DS,DS,2008,Racing,Electronic Arts,0.18,0.03,0,0.02,0.23
0,6957,LEGO Marvel's Avengers,WiiU,WiiU,2016,Action,Warner Bros. Interactive Entertainment,0.12,0.09,0,0.02,0.23
0,6958,Naruto: Path of the Ninja 2,DS,DS,2006,Role-Playing,Takara Tomy,0.22,0,0,0.02,0.23
0,6959,Wallace & Gromit in Project Zoo,PS2,PS2,2003,Platform,BAM! Entertainment,0.11,0.09,0,0.03,0.23
0,6960,Karaoke Revolution Volume 2,PS2,PS2,2004,Misc,Konami Digital Entertainment,0.11,0.09,0,0.03,0.23
0,6961,Wizards of Waverly Place: Spellbound,DS,DS,2010,Misc,Disney Interactive Studios,0.16,0.06,0,0.02,0.23
0,6962,Love Plus +,DS,DS,2010,Simulation,Konami Digital Entertainment,0,0,0.23,0,0.23
0,6963,Etrian Mystery Dungeon,3DS,3DS,2015,Role-Playing,Nippon Ichi Software,0.09,0.01,0.12,0.01,0.23
0,6964,Mobile Suit Gundam: Climax U.C.,PS2,PS2,2006,Action,Namco Bandai Games,0,0,0.23,0,0.23
0,6965,Street Fighter EX2 Plus,PS,PS,1998,Fighting,Virgin Interactive,0.13,0.09,0,0.02,0.23
0,6966,The Smurfs 2,DS,DS,2013,Platform,Ubisoft,0,0.21,0,0.02,0.23
0,6967,Big Family Games,Wii,Wii,2009,Misc,THQ,0,0.22,0,0.02,0.23
0,6968,Big Beach Sports 2,Wii,Wii,,Sports,THQ,0.09,0.12,0,0.03,0.23
0,6969,Hot Wheels: Beat That!,DS,DS,2007,Racing,Activision,0.22,0,0,0.02,0.23
0,6970,Jet X20,PS2,PS2,,Racing,Unknown,0.11,0.09,0,0.03,0.23
0,6971,Super Robot Taisen D,GBA,GBA,2003,Strategy,Banpresto,0,0,0.23,0.01,0.23
